mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,zcr,chroma_mean,label
-529.2841,34.894444,-6.609688,66.48258,33.638252,-13.992799,-8.181166,11.088283,-5.9734383,-1.9607357,-13.912987,6.4017015,3.0689356,1568.7132791747267,0.0435239477382227,0.2678004,male6
-538.70856,101.18085,27.46919,15.744207,-15.777643,-20.479652,-4.2064433,-2.4185295,-14.587348,23.484665,1.538879,1.2440499,4.661785,1108.355039951561,0.048338853321501014,0.25330928,male6
-542.7326,77.004036,25.418615,14.864893,9.808433,3.4884884,4.1374407,10.214677,-15.4268875,-4.0703225,-8.722295,-8.073163,-0.0031588266,928.6607191888874,0.029069794804216866,0.2752244,male6
-442.08374,81.38742,-18.684622,4.946024,-26.045696,-21.628422,12.0843315,10.34428,-5.5344944,16.880966,-6.1180434,14.509704,0.7646584,1492.1253788680951,0.06616943359375,0.3086366,male6
-432.7219,77.13566,-40.163097,11.753065,7.693766,-18.47233,-10.951386,-3.8478382,-11.120914,25.298717,0.5361869,12.270675,2.6822753,1495.145567652949,0.0588880917728471,0.27079612,male6
-477.42896,21.59886,-5.971458,66.46967,20.196745,-17.526958,-4.2619786,10.513736,-17.629751,0.11479958,-11.197569,3.3505416,-0.6163819,1707.6762166447384,0.04704667485644876,0.28723884,male6
-510.3921,93.44244,9.4361725,16.270237,-16.498154,-27.247396,-1.5189556,7.8351808,-8.186768,18.97983,-1.4118226,7.1507473,1.2658085,1115.656340424164,0.05085537239089184,0.27658334,male6
-551.44336,78.85082,29.878475,13.846687,6.144854,-1.4183636,1.1382486,15.006394,-8.9983425,-0.0044920966,-6.1630874,-9.044173,-6.8960667,912.5940670085982,0.027794820225371747,0.27014205,male6
-375.57047,79.411415,-44.227833,9.265439,-30.372429,-34.404186,15.082073,0.5674382,-5.69475,17.663727,-7.295072,14.96682,0.21804792,1719.678956388785,0.08141584227071005,0.2929225,male6
-411.86673,77.049164,-49.068066,17.098776,5.486256,-21.65456,-2.4633207,-6.227832,-14.605803,18.811043,3.589103,10.751381,-3.3944943,1546.1798909776242,0.06757200409544159,0.30123323,male6
-463.00424,34.09935,-16.951101,68.85109,29.700924,-23.116358,-8.907597,12.080729,-16.609388,-5.2585535,-13.614529,-2.3731408,1.7836068,1663.1819874412654,0.049371443731936415,0.24143079,male6
-452.03275,79.32214,-12.555837,21.721285,-19.055454,-25.371168,8.376823,-4.47184,-5.7760463,16.82748,-6.202329,6.7744174,1.2207416,1383.948219044765,0.061452439128943756,0.29815683,male6
-501.82248,77.88454,18.638666,17.685448,13.701314,-5.9505367,-3.503223,6.566453,-15.370763,-10.6938305,-9.453361,-6.2010274,-3.2507784,854.0209521892613,0.028809373751996804,0.23966299,male6
-456.77438,80.68206,-21.397205,0.6469962,-17.70898,-9.952354,1.7567306,3.447342,-5.466736,14.791548,2.1730459,7.0458064,6.5101786,1403.0306665801243,0.045093493126417236,0.36176154,male6
-435.981,85.623566,-35.11692,8.968137,5.7010484,-7.7623796,-20.697039,-7.371887,-5.3676257,21.653265,3.168189,7.569307,3.2999842,1481.2250105616965,0.05144547907782516,0.31311575,male6
-456.59866,27.42473,-12.317332,65.89986,31.851118,-21.644863,-15.538036,0.8588694,-8.431427,-0.07861094,-14.449907,0.01204411,2.6559486,1708.7735688027578,0.04129532941683071,0.26496515,male6
-451.83054,90.44366,3.7532635,10.386088,-17.709112,-25.1197,-6.737607,-2.7277462,-5.174455,17.239996,-5.277189,2.6193542,3.534391,1310.9303454043738,0.04950304657335907,0.29178384,male6
-497.41724,85.16231,23.382978,12.745,4.9413314,-11.486774,-7.7052884,12.387279,-15.067276,-8.917602,-8.998255,-9.9267845,-3.5304973,892.5648512747786,0.027748093807763403,0.23863855,male6
-305.73288,79.0486,-84.07234,17.209385,-33.89286,-14.36609,15.066264,-13.129954,-10.838762,27.592804,1.5866143,17.115568,-2.6915889,1961.118802412254,0.11761234313484252,0.25937748,male6
-335.78113,53.205265,-61.994205,42.114666,18.684395,-39.61141,-24.631462,-9.916016,-13.000314,25.647903,-12.317207,13.600986,20.750431,2151.278474065821,0.12122473055428833,0.23869246,male6
-410.9701,19.703766,-28.578955,89.09349,23.943563,-37.28541,14.781717,-0.68392384,-40.13798,8.134448,-16.245977,19.197556,14.519566,2702.009705383389,0.18762185577768015,0.27021366,male6
-383.06592,104.943115,-49.19842,25.700878,-42.04416,-32.56582,20.49737,-6.571125,-15.98197,16.875908,-9.735311,7.7632294,21.524878,1495.8194475481516,0.08026345185225303,0.19893716,male6
-404.66895,80.087585,-28.31289,34.36002,-18.334406,-16.848654,11.517786,-9.408285,-27.231531,6.566577,-14.70589,10.763306,18.341526,1701.197447583717,0.07737899188448566,0.22035596,male6
-480.66418,111.84688,-23.273027,3.2171886,-17.929173,-0.33560592,9.315246,2.1900048,-13.561121,26.94962,-5.776164,20.468237,2.3208497,1490.879726293819,0.05249446802745665,0.28114685,male6
-470.9868,85.42402,-29.654259,31.010584,22.896906,-8.19821,-28.04754,-6.426641,-3.7850566,35.12619,-3.615431,7.368262,3.7879684,1723.475826452327,0.05970471070544554,0.27410063,male6
-526.9014,51.77289,-3.1598778,77.065025,47.85068,-10.435651,-7.118631,9.885704,-11.432421,1.4231311,-14.143184,-2.333442,5.467461,1668.316935289454,0.0357320329784292,0.20205419,male6
-515.09247,112.50254,29.357965,15.469505,-13.68005,-25.190155,-3.0355701,5.471067,-17.045094,25.007666,-6.6074905,-1.2561183,2.4770908,1207.2022211074318,0.039957682291666664,0.24828315,male6
-494.45035,80.35717,-21.890429,39.17174,36.747833,-12.917566,-24.900316,-5.4776697,-8.958039,27.8223,-8.306964,3.8548086,8.622934,1804.4534130933935,0.06350282701711492,0.26626533,male6
-359.81213,114.59768,-51.984966,4.4269257,-27.83443,-30.897196,18.234861,-11.784436,-7.5710998,14.879209,-4.531803,22.870771,9.475207,1533.2381013191202,0.07021935964595376,0.31326714,male6
-386.87027,113.58282,-47.31938,18.510824,-10.212065,-28.745152,-3.4351408,-16.092863,-14.377798,26.331985,4.580203,0.49697226,2.6600707,1381.0597115960784,0.055730514977810654,0.31020316,male6
-450.674,75.88001,-19.326551,68.18813,24.54779,-35.726124,-6.1759534,11.738911,-27.233343,18.23218,-31.424976,-1.7276586,5.4649024,1865.4668100167758,0.07560354764344263,0.2729688,male6
-403.51733,137.82373,-14.1014,17.838049,-48.042988,-61.0971,19.299568,6.3032026,-12.901714,14.244383,-10.596889,-2.1930299,7.6020646,1125.5187924001025,0.059413364955357144,0.25650483,male6
-476.49475,135.34073,12.225691,19.984623,-8.353633,-40.793865,2.510043,25.586458,-28.0251,1.1134876,-15.312947,-17.505236,3.659847,1033.5804814797725,0.042082826534431135,0.24742658,male6
-346.245,96.02737,-58.636105,-0.49157715,-41.37598,-43.01589,25.929628,4.769764,-13.902184,20.36063,-2.7854772,5.8641233,8.316065,1499.5783669047723,0.07972935267857142,0.28637174,male6
-366.145,85.45962,-57.006542,0.42237943,-4.025127,-27.267689,-9.381181,-2.9882388,-21.98514,28.840548,7.0467777,-4.79168,6.9882903,1420.5503691962685,0.06152868783602151,0.278319,male6
-438.7354,52.856216,-28.3604,50.6478,27.277777,-33.97777,-16.206291,22.009995,-29.157326,14.502359,-12.661833,-12.145993,12.181272,1982.0742833073007,0.09258161272321429,0.2890702,male6
-394.63684,84.40824,-29.860664,8.210918,-36.565434,-43.86214,14.567916,8.484651,-9.317775,18.272963,-2.8957243,-1.5818048,7.9840903,1356.4454329398297,0.06506703200849515,0.31878617,male6
-442.99393,88.41253,3.286739,5.619084,-10.353977,-27.453173,4.9989333,20.52857,-22.232216,-7.219573,-9.90887,-14.706343,6.91835,1212.0285378553258,0.04877209272540984,0.25063568,male6
-490.09653,149.05676,-19.91359,3.7030096,-30.093351,-24.491913,24.926321,9.293994,-8.062836,14.887361,-1.0723009,12.506002,-0.6328618,1158.841080189087,0.04621676450276243,0.34422424,male6
-466.4323,120.38582,-23.917273,23.257898,17.700527,-25.857376,-20.85868,1.6197984,-7.076293,25.351923,-4.9803786,-0.086123474,-3.0658565,1326.7434648981039,0.04539859929733728,0.27954465,male6
-499.55896,61.025112,-7.1471686,79.65724,58.90286,-23.840366,-13.232705,6.9848003,-17.1318,3.5110068,-26.023352,5.543742,8.86418,1691.8753639416768,0.050415826612903225,0.21018559,male6
-498.28812,136.67581,17.125975,27.429298,-15.316406,-40.410656,0.21213599,-3.8194747,-18.509323,18.477308,-10.031946,9.165079,4.332734,975.2663003291673,0.04288530953322785,0.26415497,male6
-521.9546,119.761375,25.183067,22.751287,11.549809,-15.466043,-6.5423574,14.413544,-18.763578,-6.6346583,-11.76025,-13.376161,5.886128,976.7290913678979,0.032773299955985914,0.24049819,male6
-432.64304,123.00209,-35.673843,-6.2798476,-34.116577,-28.157305,21.09903,10.563842,-9.416197,16.438772,-8.593168,11.785933,0.59021556,1220.1220032672568,0.06716192336309523,0.24833125,male6
-434.47568,111.059616,-44.53025,10.18358,16.348682,-27.11368,-21.4276,3.789811,-15.305621,31.133337,-5.272871,-3.9881492,1.7310108,1407.319721479991,0.05609130859375,0.24538949,male6
-460.0376,45.63715,-17.185053,61.560852,44.404728,-23.53018,-18.77327,6.238438,-15.201722,3.8959024,-15.9207945,-3.9788501,11.673218,1843.07289380593,0.058125813802083336,0.23162667,male6
-457.48013,102.84991,-6.2235866,7.9862823,-19.311638,-33.096695,2.4964197,1.3185195,-14.38686,20.128122,-9.152112,8.322622,1.7652566,1217.416935068052,0.05284437242445055,0.254903,male6
-477.18442,78.839485,14.15373,15.102352,4.4320297,-13.963071,2.161462,11.199502,-16.651857,-6.440617,-9.569519,-10.153519,1.6268673,992.5647005950317,0.0287135591442953,0.20655705,male6
-442.86966,134.6,8.540768,26.236158,16.830845,-25.05684,2.9794407,1.3905845,-21.453444,-1.9330649,-3.115305,-8.268605,-9.589744,1247.8271133745156,0.028063322368421052,0.26808363,male6
-425.48984,142.607,-19.779192,22.199963,27.967453,-8.447249,-3.5826926,3.1354582,-33.44262,-18.252674,-4.5923553,4.508421,-2.923857,1265.0309820388663,0.03614546227331606,0.260872,male6
-424.26474,103.6114,-28.876986,7.9012213,66.241615,19.493404,-13.481686,-12.1290655,-13.663397,-11.228904,-3.6249537,-12.6728115,0.40970132,1764.991318943462,0.04646309094551282,0.24119414,male6
-416.16196,158.17741,-4.36995,20.179638,9.1482115,-22.464693,-3.135684,6.6191664,-23.94711,-3.2691002,-7.631057,-5.634004,-8.93614,1032.4107402974407,0.027465122767857144,0.2429916,male6
-447.3511,140.46126,6.74222,25.248556,14.63421,-18.52567,-4.158323,2.1796064,-21.471918,2.7589824,3.47343,-6.2860694,-13.898062,1122.9042277663539,0.024823894130886426,0.23346795,male6
-356.07172,109.63512,-62.54084,17.467567,-38.4676,-49.115883,19.019619,-6.446515,-7.7882814,17.443346,-4.500131,18.957945,11.057691,1589.881280315016,0.07762607823849879,0.2333981,male6
-350.2328,106.67996,-78.00369,10.733087,5.288351,-33.823013,-11.204153,-16.653893,-28.694077,22.072418,7.4067917,23.015177,8.926875,1540.0734613549266,0.07716163429054054,0.23892999,male6
-449.83823,62.9532,-39.53388,69.86835,51.757618,-40.741207,-10.616675,13.792612,-37.171715,19.37986,-21.097752,-4.5256867,10.385155,2013.566605943593,0.10410853794642858,0.2671012,male6
-431.05835,112.15423,-14.931431,26.562456,-29.295725,-59.106277,6.568096,2.0804162,-17.375097,22.150785,3.2300675,-3.3734508,5.312321,1236.9474400499134,0.06603624805900621,0.2493174,male6
-505.55893,116.54848,18.336815,22.965752,9.867011,-32.030796,-13.673636,22.417265,-17.23482,0.9586604,-5.018857,-18.461952,0.56868464,1101.9889666317204,0.0390507713732617,0.19365335,male6
-331.22208,79.8424,-82.70125,3.8530958,-38.418316,-47.44576,25.013235,9.564592,-19.671028,18.982054,-1.4902728,11.983633,16.74238,1647.2661633847185,0.08733851183456873,0.24327804,male6
-327.43213,79.86274,-93.82563,-2.7190669,3.0146532,-32.066288,-8.314883,-2.3269455,-31.289375,34.27349,13.087316,4.8893085,8.959859,1651.6989460551865,0.09716929740646259,0.21706145,male6
-404.84033,41.652603,-55.091793,54.37691,36.925407,-39.64982,-20.026382,15.093653,-40.515045,23.596056,-15.943679,-9.493239,19.82685,2341.863438403065,0.15416855310815364,0.27839324,male6
-368.4188,96.87262,-57.819633,5.6857753,-39.936794,-57.156208,21.249994,8.739305,-16.747747,21.699759,-0.4777025,-3.10747,14.0286045,1375.7207455080852,0.07832296981292516,0.22621788,male6
-459.0762,72.7726,9.685365,8.167613,0.10347334,-15.843044,-3.6453729,13.260406,-20.91404,-9.531412,-9.220291,-9.914057,4.8223734,1137.4530121132761,0.03916844781839623,0.19693962,male6
-477.993,129.58319,-25.697548,13.003286,-39.172153,-37.288994,28.77493,9.175689,-6.455205,19.971893,-2.7849731,5.6357546,3.160779,1224.0853117099382,0.06160060642482518,0.26052538,male6
-477.50516,125.72421,-46.744762,17.554232,13.729129,-23.522879,-1.7097816,-1.2780353,-21.47301,28.056828,3.3369029,6.0329447,0.78224206,1399.407176296452,0.05986646303258145,0.27426323,male6
-553.14905,61.520184,-9.945411,78.69851,56.985615,-20.998213,-11.030032,16.994667,-12.250478,2.0328813,-14.771264,-3.5041983,13.141254,1505.4640688265777,0.047926046080508475,0.19725019,male6
-517.0678,119.18848,6.823749,39.70731,-18.247797,-51.899216,4.469427,4.598365,-13.575654,22.712652,-1.2901095,0.5535213,4.21107,1105.7099517436884,0.05804443359375,0.23598596,male6
-591.6797,106.900894,37.73184,27.860159,15.399426,-6.9637284,1.5810469,17.350885,-6.1667056,-4.6243043,-5.0805097,-9.16964,-5.930183,740.0843792124558,0.027589114387531328,0.20405047,male6
-454.94153,101.00789,-38.86505,6.754184,-35.83989,-32.695934,31.863768,5.2633686,-7.893188,18.247227,-5.824954,3.0209968,4.1386056,1329.880153170589,0.06895871887617766,0.23577374,male6
-458.96933,98.92001,-56.813873,9.9882765,11.197523,-23.708765,-3.914293,-1.9191809,-18.395603,27.3937,3.0271628,6.683453,5.828125,1423.8170318048103,0.0671115451388889,0.21731034,male6
-493.93936,46.963875,-17.834467,55.736744,42.517456,-23.04411,-11.901542,9.247591,-13.2146225,-3.2713382,-15.367434,-8.049598,4.2026505,1369.071121167593,0.043382249436936936,0.17239468,male6
-500.0797,110.11656,-12.802558,19.821972,-27.23994,-47.01292,14.660295,4.746266,-9.105273,24.39138,-7.0116696,-1.950411,7.872119,1145.988234389926,0.05958375143348624,0.22178304,male6
-535.3263,74.90694,23.782688,20.030748,8.179177,-3.6338034,5.1041718,9.246867,-11.910663,-9.58253,-7.36817,-9.997096,-2.5927339,783.2099988523423,0.029412065858453473,0.18301092,male6
-435.5082,124.59332,-26.984838,6.8548746,-26.346075,-16.813305,22.137005,-2.1568463,-13.602646,23.909416,-8.837473,16.085058,2.6435325,1338.9975986627674,0.05017430822276536,0.26684663,male6
-414.10547,97.660805,-44.582275,34.450413,26.817291,-19.816917,-22.573595,-14.703732,-19.19148,30.668673,-3.2466133,-0.8791953,10.126215,1606.5806988042773,0.06138717296511628,0.23873988,male6
-473.27008,29.9885,-7.6482797,90.771225,42.589977,-21.487476,6.791402,14.623867,-23.216352,4.0656886,-17.171713,2.0979824,4.4090133,2023.1118987801956,0.06372200868983957,0.21607773,male6
-483.04456,112.31878,23.880297,31.289267,-19.153131,-37.57194,5.3989553,-0.6991545,-25.076315,27.74767,-1.1640673,-5.7235346,3.745323,1031.3184092619356,0.04624100130890053,0.23787126,male6
-509.90335,106.57322,19.800264,18.053503,18.298033,-6.0146666,16.921236,13.63815,-19.084246,-7.015179,-11.970918,-12.962752,-3.3821604,915.9906093328682,0.024169921875,0.1932689,male6
-366.92596,118.045456,-57.393585,17.194284,-41.438892,-52.959118,25.338741,-3.347889,-14.417793,23.836252,0.9508794,6.8072057,12.939173,1547.2317912421104,0.07511039402173914,0.25410968,male6
-345.71167,104.8935,-74.789604,18.627365,-6.704958,-30.708303,-1.3653587,-26.71313,-24.323696,25.495966,10.093648,23.84196,11.250508,1603.4363162446753,0.07385559932103064,0.22516964,male6
-442.0595,39.784725,-28.510366,78.51004,64.515976,-32.53884,-13.426232,8.510404,-37.140076,26.092327,-33.72016,-4.1206665,17.731928,2374.0208561959125,0.10806084437086093,0.23683147,male6
-408.83896,113.43236,-20.122908,32.46165,-30.76485,-60.953575,7.364304,-5.574604,-19.033192,24.961267,-2.4719787,1.5968642,7.567083,1362.4129557052452,0.07004962735773658,0.22049609,male6
-522.6656,115.726006,28.503826,31.479918,12.74829,-23.787708,-22.198143,15.137821,-10.432873,4.854882,-5.4360886,-20.046055,4.882406,919.3756940975773,0.030916361440149625,0.19866453,male6
-407.057,174.23131,-57.61864,12.247104,-38.152767,-33.13143,9.661654,-20.724356,9.66139,2.5126252,-2.202391,33.698322,-7.102825,1357.101225302135,0.07006176097972973,0.29167196,male6
-375.31656,131.45496,-61.762733,22.11327,-0.69359416,-21.060328,-17.899534,-46.330013,-4.9310575,26.273853,-2.7414913,38.139458,1.9955306,1628.9279261438955,0.06819108022604328,0.2419712,male6
-511.0041,74.70365,-12.952204,83.996765,70.40538,-43.700188,-4.681775,-17.873756,-11.188135,12.168081,-35.620625,19.981115,5.0182533,2236.7706264756143,0.09883575439453125,0.31254208,male6
-471.99493,157.6155,5.3844695,21.41411,-16.745392,-34.805428,-15.096383,-15.587369,-6.5469227,7.547295,-29.8538,18.042145,1.9902804,1112.3567920822559,0.045124915692446047,0.26964536,male6
-546.15466,162.58643,31.35305,36.452988,4.802637,-29.527887,-5.32829,-16.069347,3.2956355,3.2124248,-27.82719,5.6635623,-8.846143,873.651952563232,0.032558461782094594,0.2705327,male6
-298.47992,90.43584,-55.245106,-8.671794,-38.94856,-30.080183,2.8013926,26.857801,-20.670078,16.400553,0.76384187,10.258627,-2.9649022,1811.5026294857896,0.0741847557357595,0.29157898,male7
-308.53058,86.353355,-77.16612,24.037605,19.750977,-32.11959,-37.421032,-1.3047332,-16.265636,22.361668,4.8623395,7.332537,-3.115002,1997.3635139103146,0.0967741419057377,0.3162241,male7
-397.15387,57.264317,-45.89559,75.28585,32.7136,-19.954966,-30.364199,1.9745252,-10.327618,0.6474578,-30.410704,-6.4230695,7.3656816,2078.6535628048896,0.08363197629969418,0.25321,male7
-341.25375,92.69166,-25.207033,14.120018,-35.33118,-43.96275,-5.61678,21.05392,-25.17311,11.507321,-13.448476,4.1392503,11.1335745,1731.2980015542717,0.0701063982825779,0.259676,male7
-352.96262,88.57773,-21.712357,13.248876,-11.512833,-28.881874,-14.838561,26.002316,-26.223383,-12.687709,-25.330322,4.9886723,8.512465,1694.8111002446997,0.06161257876362398,0.24569815,male7
-427.94214,101.951324,-26.43332,-1.1457533,-29.220072,-3.9030216,11.240953,18.409748,-6.545887,18.582714,-0.6092494,8.787077,-10.050975,1770.461491374869,0.05544049049908425,0.31931573,male7
-451.04877,83.75016,-25.171892,30.362822,15.982316,-8.409341,-34.741055,1.691179,15.890994,8.042008,-7.187758,-3.6409266,-1.9870027,1909.7677105356952,0.06167135799632353,0.3105968,male7
-492.646,62.783817,-9.429396,73.82518,25.135704,-2.717062,-13.954897,7.4924493,7.1349735,1.8772684,-25.800848,-11.12711,-6.8248067,1889.2952872717656,0.048318917410714285,0.22813837,male7
-475.3827,123.6823,12.851158,5.194972,-20.098906,-24.791876,-1.6597475,20.226263,-6.934611,11.115812,-21.21262,-7.980163,-0.28839743,1348.9375038293886,0.05050169000971503,0.29582465,male7
-523.74304,137.94585,13.330873,4.825216,5.439646,-0.9227847,3.6828232,22.932337,2.9146538,-11.016152,-28.925869,-9.183154,-4.264299,1007.6919547404217,0.03696384270543175,0.22888583,male7
-349.85126,126.598434,-16.595984,-15.233639,-32.84025,-30.877039,5.125566,15.800882,-21.495617,14.208029,-4.2366924,10.837991,4.8318405,1381.0308225364752,0.05571400035511364,0.34658915,male7
-371.4019,117.94111,-34.637947,15.820938,21.979195,-17.264364,-43.170147,-11.8017645,-8.454052,6.4852147,1.5095878,-4.5002923,4.815278,1442.640900531006,0.049965463033536585,0.29730308,male7
-447.09348,77.66481,-17.63624,80.228935,38.469086,-8.5308895,-33.72936,11.208057,-17.028067,2.0374565,-30.386421,-8.126036,-1.2856038,1699.9271449204182,0.046714224466463415,0.2605721,male7
-431.4705,134.52979,18.851152,10.822209,-27.941181,-33.4344,-14.573818,12.912954,-12.101428,1.5423579,-9.313295,-9.015601,4.3066945,1114.7323560822492,0.044736451740506326,0.32009473,male7
-474.8826,148.89404,26.43427,10.014166,0.35120898,-12.947816,-12.1634245,19.59367,-8.729221,-14.484559,-27.157576,-10.00792,-8.112415,894.7222712084334,0.03,0.29152682,male7
-350.18777,94.85823,-33.101868,-7.306607,-34.511612,-27.964306,1.850303,23.803066,-18.718401,7.4058523,3.0531392,8.49529,-4.239298,1627.337277968827,0.05759705219072165,0.30185276,male7
-365.6001,85.33342,-42.844448,10.989658,11.527264,-22.475925,-33.191013,-9.371088,-4.472664,19.791313,-9.532586,-5.2630076,-3.1025994,1672.7467152716133,0.06394856770833333,0.2966694,male7
-432.67953,61.48172,-32.70678,80.68217,27.322866,-14.5321865,-29.749624,7.6476846,-8.673369,1.1582793,-27.705755,-12.388528,5.546509,1920.652100849006,0.06492964043674698,0.23334458,male7
-399.30615,110.73427,-1.5617417,3.2125807,-23.932295,-45.582508,-9.148186,21.061344,-10.177844,5.5503,-11.261545,-2.6364732,-5.5662374,1294.267571794601,0.05071653802710843,0.30869088,male7
-473.23898,124.16071,9.1411085,15.634763,-5.3734093,-20.751492,-5.879247,22.490173,-11.40205,-7.6111484,-24.351038,-19.371525,-0.7157273,1024.6346565285644,0.033356741573033706,0.24506684,male7
-477.5302,129.8995,9.636386,4.9087496,-18.453518,-23.554527,6.9335065,22.40811,-11.746943,12.398202,-1.6698784,8.745094,-4.871946,1388.9095766840853,0.03910576542721519,0.3539371,male7
-450.62277,123.10716,-17.113007,23.789324,18.025217,-14.023499,-30.309517,-9.341117,-1.5227466,12.820914,5.9348087,-1.2023643,-5.7388744,1411.427871140537,0.043253580729166664,0.33896992,male7
-533.1031,94.56773,1.7605623,82.17765,35.673717,-7.563087,-19.40389,8.867813,-0.4394882,0.44726858,-27.60279,-11.884273,2.5745058,1217.7179217480452,0.02873294454225352,0.2540797,male7
-524.1261,146.21332,32.94978,12.723748,-20.028347,-27.833109,-8.385326,14.104971,-0.18579751,3.2127507,-5.555203,-14.077841,-1.6641045,1006.4699175642284,0.035853794642857144,0.34841666,male7
-568.3127,160.09727,46.780907,6.500715,2.4610994,0.5641519,-7.1772904,16.618702,3.9451098,-7.5660114,-32.285923,-10.618159,-6.190814,716.501138609805,0.025564533390410957,0.27667883,male7
-463.397,124.15869,-14.876651,-6.5689244,-22.99173,-20.585104,8.412652,20.042974,-12.431599,9.931075,-0.7383288,6.867084,-7.339197,1293.5243710866214,0.04511837842987805,0.31919992,male7
-461.2252,113.88413,-30.019072,14.919947,7.327245,-10.126915,-17.918205,-2.834514,-3.7943037,16.238127,6.424888,0.7490294,-11.835299,1331.2802093943687,0.04384765625,0.3104088,male7
-536.1025,74.37609,-16.683424,72.59249,36.70737,-6.5271645,-13.609108,6.73392,0.59926826,2.1066632,-21.829763,-9.470146,4.297335,1462.4120454649396,0.037543998969780217,0.26773244,male7
-495.69562,130.47519,7.2232456,11.100704,-12.506675,-37.044353,-5.1982837,21.422142,-5.3070235,5.1526523,-6.1015153,-3.617897,-7.8566265,1071.5488449310035,0.04269935344827586,0.30547133,male7
-570.4719,134.24866,26.41899,16.308043,0.048893202,-5.5008316,-0.31366506,15.425334,-0.720515,2.6366348,-24.646658,-17.887318,0.8722726,845.8216903652058,0.027117047991071428,0.23101895,male7
-424.9843,171.71194,13.759989,-2.5397167,-3.261179,-3.9106781,-6.1852365,-8.179304,-5.4676294,8.951674,-27.62302,-12.297938,-1.3265674,1061.9443836590247,0.035143229166666665,0.34182438,male7
-443.9015,166.90543,13.93188,-1.630899,-4.510795,1.0848708,2.5348012,-15.097464,-10.320396,9.050327,-30.874239,-11.457264,3.9941566,1039.5923246534348,0.033150337837837836,0.35341284,male7
-458.2188,154.52466,19.922863,5.451379,-2.3182323,4.297861,2.6728635,-11.934874,-8.741006,6.8323226,-29.202488,-9.902067,5.2689795,1127.5417626552219,0.03383608217592592,0.35502535,male7
-421.07254,173.98033,25.760311,0.031180536,-7.2893276,-3.1103764,-11.539363,-8.76292,0.8241226,2.4432547,-24.537333,-13.980619,-0.4376876,945.3687764294388,0.03031063988095238,0.33839244,male7
-472.81897,153.26369,29.971102,8.911705,2.5891004,-2.192951,-14.642357,1.2730247,6.072627,2.0895913,-20.804588,-7.9082737,-3.474897,1059.405495993291,0.030941840277777778,0.37238863,male7
-364.8052,121.64137,-24.545616,-14.5286665,-34.514053,-32.35448,-0.77199894,18.739918,-19.63497,14.38944,-6.2669845,12.375844,5.938996,1448.7704376499653,0.05779442838078292,0.27109227,male7
-354.96948,112.778435,-56.614067,6.6331644,22.680473,-27.562496,-27.833498,-12.530228,-11.68774,15.113958,6.0211706,8.873807,-12.791784,1651.603777020856,0.06666988474334601,0.2727731,male7
-451.5956,82.24507,-35.397964,73.85862,44.811516,-15.161972,-29.860823,8.271499,-7.1686807,5.4454017,-32.32436,-6.5041614,-4.999831,1697.7291057790203,0.058332104952830185,0.23801143,male7
-416.8928,130.57545,6.4404817,0.2611714,-16.94109,-43.727863,-17.59509,18.104979,-5.4871325,5.130206,-19.165005,2.6090345,-5.0994716,1213.3480427871439,0.04977514735320285,0.2612157,male7
-462.03577,134.38168,7.057686,2.0713818,6.1671147,-18.485167,-14.568524,23.872526,-4.268779,-13.154212,-33.018486,-1.0895456,-12.139268,1081.0889392439615,0.03375446840405904,0.24655037,male7
-319.1061,78.18313,-48.51792,-8.977259,-33.76357,-42.550537,-1.1261349,30.393042,-21.159021,8.770334,4.693593,7.595555,-7.0945563,1789.2215014456278,0.07084590294966997,0.2562018,male7
-315.2327,71.43501,-68.832695,9.670111,2.6515114,-27.349854,-29.316399,-2.1151001,-15.056052,14.636765,6.04773,-1.3854408,-10.067653,1965.459426978852,0.0936097669766436,0.29749358,male7
-386.08948,50.411053,-56.098648,78.8735,23.823349,-23.945635,-34.733826,6.267804,-13.044083,4.0213203,-23.062443,-22.154177,6.7987576,2174.5239527034537,0.10251557130584192,0.25209576,male7
-317.49142,87.25794,-34.267494,-5.7050576,-29.310995,-49.117027,-16.89623,25.93437,-15.361007,-0.307813,-3.518506,-0.93876565,-10.871918,1547.5228500638261,0.0698803051097973,0.25809324,male7
-356.01907,90.84881,-12.087291,1.3215384,-21.49564,-33.31201,-19.192505,24.233143,-16.229383,-10.941201,-26.373299,-4.4470406,-6.128621,1491.954726054352,0.0494517713490099,0.23802266,male7
-455.27206,128.15443,-9.397893,1.609324,-20.95519,-20.559978,2.6575036,19.842386,-19.113129,18.731026,-10.6306,11.004768,6.6017027,1325.3117938478183,0.04325578019425676,0.29042277,male7
-442.2216,116.711494,-39.623154,29.070873,25.90847,-5.073112,-36.21943,-3.3030314,-12.018107,16.853191,-1.2520658,1.0075732,-5.9321227,1420.7109851931448,0.050652930354095564,0.28184432,male7
-517.99365,82.58156,-27.048237,81.31151,52.776653,-10.050312,-23.768736,12.124873,0.67330503,5.784646,-29.068583,-7.633387,-0.06163455,1493.0181766456458,0.04517384064503205,0.23315619,male7
-481.0937,142.14615,10.202132,7.294425,-6.3883038,-34.50915,-14.496711,19.153042,-1.3872553,5.751589,-21.255754,-0.68482995,-0.6198888,1064.3716776916433,0.0423730804338488,0.27540332,male7
